IDX,NORMAN_SusDat_ID,DTXSID,concentration_value,concentration_unit,time_point,IDX_l,station_water_combined,lat,lon,station_name_n,country,water_body_name_n,river_basin_name_n,COORDS,EARTH,EUROPE,MARINE,DETECTED,AGGREGATED,DTXSID_AVAILABLE
31813,NS00003929,DTXSID6022977,0.007,mg/l,2001-11-26T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,True,False,True
53336,NS00010461,DTXSID2024163,0,mg/l,2007-07-30T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
45907,NS00008490,DTXSID5037494,0,mg/l,2007-03-12T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
50822,NS00000457,DTXSID4024145,0,mg/l,2007-09-24T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
36851,NS00001502,DTXSID0024761,0,mg/l,2006-09-27T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
38371,NS00010820,DTXSID2021284,0,mg/l,2009-01-14T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
49759,NS00006349,DTXSID1024122,0,mg/l,2006-02-27T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
36565,NS00004799,DTXSID5021380,0,mg/l,2006-08-02T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
38454,NS00010820,DTXSID2021284,0,mg/l,2006-09-13T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
52476,NS00000251,DTXSID8052853,0,mg/l,2007-07-12T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
43353,NS00000481,DTXSID1023869,0,mg/l,2008-09-24T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
32455,NS00001715,DTXSID6020939,0,mg/l,2005-05-24T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
53009,NS00010021,DTXSID7020764,0,mg/l,2005-09-28T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
34224,NS00008307,DTXSID3020833,0.0002,mg/l,2004-09-30T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
59081,NS00010418,DTXSID1042158,0,mg/l,2006-06-07T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
36564,NS00004799,DTXSID5021380,0,mg/l,2006-07-19T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
31454,NS00008817,DTXSID5041851,0,mg/l,2009-06-30T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
52055,NS00000251,DTXSID8052853,0,mg/l,2002-09-13T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
55646,NS00008169,DTXSID4024193,0,mg/l,2006-04-12T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
35438,NS00008307,DTXSID3020833,0.00007,mg/l,2008-01-31T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
41652,NS00009484,DTXSID6024254,0.00001,mg/l,2003-06-11T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
44153,NS00000246,DTXSID4022020,0,mg/l,2004-09-01T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
57518,NS00000436,DTXSID3032626,0,mg/l,2009-09-22T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
33138,NS00009638,DTXSID3030056,0,mg/l,2006-11-22T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
40294,NS00010822,DTXSID1020431,0,mg/l,2004-12-08T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
47987,NS00002192,DTXSID5032365,0,mg/l,2005-02-16T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
56203,NS00010410,DTXSID7047568,0,mg/l,2000-09-01T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
30021,NS00000213,DTXSID70860274,4.35704781100457E-06,mg/l,2007-09-03T14:30:00Z,824,ilokbacka palanka_danube,45.2321677982,19.36285607935,ilokbacka palanka,Croatia,danube,danube,True,True,True,False,True,False,True
39421,NS00010696,DTXSID2022121,0.00025,mg/l,2002-09-20T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,True,False,True
32965,NS00008955,DTXSID4030047,0,mg/l,2006-05-10T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
55247,NS00000243,DTXSID4024195,0,mg/l,2007-08-29T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
46535,NS00000261,DTXSID0037495,0,mg/l,2009-06-02T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
41428,NS00006269,DTXSID1025271,0,mg/l,2007-11-21T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
47397,NS00008266,DTXSID9020407,0,mg/l,2001-02-21T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
44824,NS00010265,DTXSID4024729,0,mg/l,2006-12-18T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
37909,NS00010869,DTXSID9021841,0,mg/l,2006-08-28T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
44973,NS00002769,DTXSID0023951,0,mg/l,2009-11-18T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
33191,NS00009638,DTXSID3030056,0,mg/l,2006-12-20T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
37766,NS00010721,DTXSID5023902,7.00000021606684E-06,mg/l,2000-05-09T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,True,False,True
57277,NS00000249,DTXSID4058156,0,mg/l,2007-01-16T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
43603,NS00000236,DTXSID0023901,0.00002,mg/l,2005-06-13T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,True,False,True
41685,NS00009484,DTXSID6024254,0,mg/l,2006-11-22T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
48111,NS00004774,DTXSID4020450,0,mg/l,2009-03-09T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
33829,NS00008307,DTXSID3020833,0.00031,mg/l,2003-08-28T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
39335,NS00010696,DTXSID2022121,0.00034,mg/l,2001-12-24T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,True,False,True
35850,NS00008307,DTXSID3020833,0.0001,mg/l,2009-04-06T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
53656,NS00010461,DTXSID2024163,0,mg/l,2000-11-17T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
35454,NS00008307,DTXSID3020833,0.00025,mg/l,2008-02-16T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
32909,NS00008955,DTXSID4030047,0,mg/l,2005-12-21T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
32879,NS00010254,DTXSID4021056,0,mg/l,2006-11-22T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
49554,NS00000066,DTXSID8020620,0,mg/l,2010-01-11T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
31882,NS00003929,DTXSID6022977,0.0094,mg/l,2009-03-09T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,True,False,True
57140,NS00000249,DTXSID4058156,0,mg/l,2005-07-06T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
50863,NS00000457,DTXSID4024145,0,mg/l,2002-10-02T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
30559,NS00114175,,0,mg/l,2004-02-04T08:52:00Z,943,s22_scheldt estuary,51.218833333,4.391666667,s22,Belgium,scheldt estuary,,True,True,True,False,False,False,False
56059,NS00010410,DTXSID7047568,0,mg/l,2007-09-24T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
54024,NS00010461,DTXSID2024163,0,mg/l,2003-10-17T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
54470,NS00010461,DTXSID2024163,0,mg/l,2000-06-06T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
37054,NS00010861,DTXSID9020295,0,mg/l,2004-01-21T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
49511,NS00000135,DTXSID2032390,0,mg/l,2009-01-14T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
32967,NS00008955,DTXSID4030047,0,mg/l,2006-07-05T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
43695,NS00000236,DTXSID0023901,0.00001,mg/l,2003-08-06T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
51219,NS00008895,DTXSID3034872,0,mg/l,2009-06-03T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
40113,NS00010696,DTXSID2022121,0.00009,mg/l,2005-06-14T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,True,False,True
57152,NS00000249,DTXSID4058156,0,mg/l,2006-06-07T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
49958,NS00006349,DTXSID1024122,0,mg/l,2008-03-12T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
50430,NS00008168,DTXSID3020679,0,mg/l,2008-12-17T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
34367,NS00008307,DTXSID3020833,0.00062,mg/l,2005-02-22T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
52663,NS00000251,DTXSID8052853,0,mg/l,2005-11-01T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
33569,NS00008307,DTXSID3020833,0,mg/l,2008-04-07T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
38473,NS00010820,DTXSID2021284,0,mg/l,2007-05-23T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
47999,NS00002192,DTXSID5032365,0,mg/l,2005-10-26T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
44693,NS00010265,DTXSID4024729,0,mg/l,2004-07-07T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
52810,NS00010440,DTXSID7040287,0,mg/l,2005-07-06T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
43779,NS00000236,DTXSID0023901,0,mg/l,2000-02-23T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
32938,NS00008955,DTXSID4030047,0,mg/l,2008-04-09T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
52348,NS00000251,DTXSID8052853,0,mg/l,2006-06-08T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
36365,NS00004799,DTXSID5021380,0,mg/l,2000-10-30T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
43241,NS00000084,DTXSID6023862,0,mg/l,2009-07-01T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
56024,NS00010410,DTXSID7047568,0,mg/l,2005-02-21T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
32969,NS00008955,DTXSID4030047,0,mg/l,2006-08-30T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
52054,NS00000251,DTXSID8052853,0,mg/l,2002-09-11T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
43518,NS00009161,DTXSID5037498,0,mg/l,2008-07-30T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
57206,NS00000249,DTXSID4058156,0,mg/l,2000-01-04T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
43558,NS00000236,DTXSID0023901,0,mg/l,2000-03-22T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
47241,NS00008266,DTXSID9020407,0,mg/l,2009-05-04T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
47327,NS00008266,DTXSID9020407,0,mg/l,2005-06-08T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
48791,NS00009297,DTXSID7041883,0,mg/l,2000-05-17T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
55321,NS00000243,DTXSID4024195,0,mg/l,2005-10-26T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
40277,NS00010822,DTXSID1020431,0,mg/l,2003-03-19T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
52149,NS00000251,DTXSID8052853,0,mg/l,2003-04-04T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
43812,NS00000236,DTXSID0023901,0,mg/l,2005-01-19T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
53895,NS00010461,DTXSID2024163,0,mg/l,2002-12-09T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
30821,NS00008601,DTXSID5020576,0,mg/l,2004-12-01T07:29:00Z,943,s22_scheldt estuary,51.218833333,4.391666667,s22,Belgium,scheldt estuary,,True,True,True,False,False,False,True
41767,NS00009484,DTXSID6024254,0.00001,mg/l,2006-10-25T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,True,False,True
59592,NS00001649,DTXSID2032683,0,mg/l,2008-03-10T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
42708,NS00000247,DTXSID0020442,0,mg/l,2010-02-10T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
57429,NS00000436,DTXSID3032626,0,mg/l,2008-01-16T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
33366,NS00010255,DTXSID3021986,0,mg/l,2006-05-10T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
50548,NS00008168,DTXSID3020679,0,mg/l,2005-07-12T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
42885,NS00007170,DTXSID7058175,0,mg/l,2009-07-01T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
54876,NS00001740,DTXSID4020791,0,mg/l,2005-10-26T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
58535,NS00010418,DTXSID1042158,0,mg/l,2000-01-21T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
33684,NS00008307,DTXSID3020833,0.00019,mg/l,2003-04-02T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
43530,NS00009161,DTXSID5037498,0,mg/l,2009-07-01T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
32851,NS00010254,DTXSID4021056,0,mg/l,2009-08-26T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
54440,NS00010461,DTXSID2024163,0,mg/l,2010-01-25T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
37209,NS00010861,DTXSID9020295,0,mg/l,2009-06-03T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
33734,NS00008307,DTXSID3020833,0.00015,mg/l,2003-05-24T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
55901,NS00008169,DTXSID4024193,0,mg/l,2008-12-16T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
58238,NS00010418,DTXSID1042158,0,mg/l,2003-12-10T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
59207,NS00010418,DTXSID1042158,0,mg/l,2007-07-26T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
40923,NS00000290,DTXSID60182457,0,mg/l,2006-01-16T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
39849,NS00010696,DTXSID2022121,0.00014,mg/l,2007-12-03T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,True,False,True
49112,NS00000685,DTXSID4032611,0,mg/l,2005-10-31T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
43420,NS00009161,DTXSID5037498,0,mg/l,2003-10-01T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
30858,NS00009155,DTXSID9022366,0,mg/l,2003-07-02T14:44:00Z,947,s12_scheldt estuary,51.365,4.225,s12,Belgium,scheldt estuary,,True,True,True,False,False,False,True
31074,NS00099582,DTXSID4023886,0.00112,mg/l,2000-10-05T13:20:00Z,973,ns1_north sea,52.4913750015,3.50072,ns1,Belgium,north sea,,True,True,True,True,True,False,True
44714,NS00010265,DTXSID4024729,0,mg/l,2006-01-05T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
39453,NS00010696,DTXSID2022121,0.00015,mg/l,2002-11-18T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,True,False,True
39060,NS00008096,DTXSID7021360,0,mg/l,2001-06-12T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
43532,NS00009161,DTXSID5037498,0,mg/l,2009-08-26T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
48762,NS00009297,DTXSID7041883,0,mg/l,2006-03-13T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
54030,NS00010461,DTXSID2024163,0,mg/l,2003-10-31T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
57704,NS00008271,DTXSID1022267,0,mg/l,2009-10-21T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
40418,NS00010822,DTXSID1020431,0,mg/l,2002-12-10T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
34475,NS00008307,DTXSID3020833,0.0006,mg/l,2005-06-10T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
34257,NS00008307,DTXSID3020833,0.00028,mg/l,2004-11-03T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
44819,NS00010265,DTXSID4024729,0,mg/l,2006-11-30T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
38013,NS00010869,DTXSID9021841,0,mg/l,2006-10-11T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
50847,NS00000457,DTXSID4024145,0,mg/l,2009-08-24T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
37806,NS00010721,DTXSID5023902,0,mg/l,2003-04-29T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
58327,NS00010418,DTXSID1042158,0.00005,mg/l,2002-04-17T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
47019,NS00000121,DTXSID6041842,0,mg/l,2000-07-04T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
46552,NS00000261,DTXSID0037495,0,mg/l,2002-04-17T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
47626,NS00000253,DTXSID4024018,0,mg/l,2005-08-01T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
55573,NS00008169,DTXSID4024193,0,mg/l,2007-11-19T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
57982,NS00000248,DTXSID4022448,0,mg/l,2002-04-17T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
46299,NS00007860,DTXSID80184211,0,mg/l,2007-10-22T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
50927,NS00000457,DTXSID4024145,0,mg/l,2008-10-22T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
48594,NS00000384,DTXSID7020479,0,mg/l,2010-01-13T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
55958,NS00098478,DTXSID6024175,0,mg/l,2009-06-03T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
53281,NS00010461,DTXSID2024163,0,mg/l,2002-04-17T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
47110,NS00000121,DTXSID6041842,0,mg/l,2008-04-08T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
34792,NS00008307,DTXSID3020833,0.00024,mg/l,2006-04-23T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
47644,NS00000253,DTXSID4024018,0,mg/l,2006-10-23T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
55414,NS00000243,DTXSID4024195,0,mg/l,2002-09-10T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
